Bangladesh,BGD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.813863922,4.8988144618,6.1164388656,6.109925990882,6.649928255544,7.370025664582,7.56007134885324,7.63007200949077,8.2000773889678,9.05008541099495,9.7000915454863,10.3000972080937,11.1001047582369,12.15011466779985,13.1001236335949,14.000132127506,15.32014458524228,16.27015355103733,17.9001689344541,19.6001849785084,20.13018998047827,20.11018979172469,22.03020791206837,22.8002151790812,23.9002255605281,26.861617418930084,NA,NA,,,,,,
Bulgaria,BGR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0099958468498,0.009190223983167396,0.04000037750716,0.0699992447952,0.060031714792,0.050120818482,0.039926753706,0.04000037750716,0.03000028313037,0.02000018875358,0.02000018875358,0.02000018875358,0.02028412846233663,0.021312257465707446,0.3545789670599279,0.5020747277181729,0.48069202579329096,0.3000028313037,0.11000103814469,0.01000009437679,0.05000047188395,0.35000330318765,0.38070613260382746,0.278002623674762,0.18000169878222,0.10435505245559228,NA,NA,,,,,,
Bahrain,BHR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2402023606,9.2879256848,8.3817865936,9.8000924892542,9.610171399108,9.610171399108,9.82009267800778,10.63010032252777,11.03010409759937,11.51010862768529,11.67011013771393,12.06011381840874,12.35011655533565,12.3001160834517,12.4001170272196,13.32012570988428,13.82013042872378,14.36013552507044,15.31014449086549,15.49014618964771,15.61014732216919,15.48014609527092,16.71015770361609,19.25018167532075,20.1001896973479,20.6001944161874,NA,NA,,,,,,
The Bahamas,BHS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Bosnia and Herzegovina,BIH,--,--,--,--,--,--,--,--,--,--,--,--,0.0229932794392,0,0,0.899909384948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Belarus,BLR,--,--,--,--,--,--,--,--,--,--,--,--,0.289964509184,0.289964509184,0.289964509184,0.299875405494,0.299875405494,0.2000018875358,0.22000207628938,0.21000198191259,0.201001896973479,0.2000018875358,0.19000179315901,0.16000151002864,0.18000169878222,0.172001623280788,0.17000160440543,0.16000151002864,0.152001434527208,0.15000141565185,0.217002047976343,0.22000207628938,0.21000198191259,0.228002151790812,0.22000207628938,0.239002255605281,NA,NA,,,,,,
Belize,BLZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Bermuda,BMU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Bolivia,BOL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.2669334676,5.4368345472,5.8332703996,5.590028687306,5.919919950196,5.350184996604,5.28004983094512,5.35005049158265,5.37005068033623,4.98004699964142,5.6000528510024,7.15006747940485,8.88008380658952,10.22009645307938,12.65011938663935,14.69013863950451,14.65013826199735,15.2001434527208,15.32014458524228,13.41012655927539,14.9001406214171,16.45015524981955,18.66017610709014,21.27020073943233,21.73020508076467,21.000198191259,NA,NA,,,,,,
Brazil,BRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1358453432,6.592728225412,6.9756406175870636,7.362380116,7.759948642264,7.94995468295,9.16008644913964,9.86009305551494,10.79010183255641,11.9001123083801,13.29012542675391,14.000132127506,15.53014656715487,15.79014902095141,16.97016015741263,17.7001670469183,17.71016714129509,18.15017129387385,21.59020375948961,21.13119942759495,22.93021640597947,24.07022716493353,25.826243737497855,28.16926584997975,31.893300995896347,35.06033088502574,37.89048600128571,40.11742030914835,,,,,,
Barbados,BRB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034000320881086,0.033000311443407,0.048000453008592,0.047000443570913,0.046000434133234,0.047000443570913,0.045000424695555,0.043000405820197,0.037000349194123,0.047000443570913,0.0379125577458098,0.032221828996945784,0.029000273692691,0.029000273692691,0.03000028313037,0.02753082286612561,0.028069135045072215,0.020917273239067495,0.019507408008493106,0.017610498425538454,0.017379793205989907,0.017764301905237485,0.020353327146837744,0.02383953935334899,0.014585696658124273,0.017738667991954313,NA,NA,,,,,,
Brunei,BRN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4578267644,9.5427773042,8.8631729858,9.96009399928284,10.15017366377,11.190251439388,11.09010466386011,11.06010438072974,10.75010145504925,11.35010711765665,11.79011127023541,12.3001160834517,12.85012127417515,13.4001264648986,13.43012674802897,13.43012674802897,14.3001349588097,14.25013448692575,14.2001340150418,12.1001141959159,12.55011844287145,13.49012731428971,12.86012136855194,12.92012193481268,11.89011221400331,12.45011749910355,NA,NA,,,,,,
Bhutan,BTN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Botswana,BWA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Central African Republic,CAF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Canada,CAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.631352236552,144.988484298252,158.038586222328,171.0065976081106,183.468813479924,192.511798441634,197.33886240326083,199.96188715829285,205.63194066993276,210.82198965148677,217.46205231767533,221.62209157841997,220.47208072508914,215.45203334794056,218.002057414022,219.0120669460778,220.43408036645732,215.9260378214004,208.65596920947408,196.16985137061408,189.59078928012394,188.85178230567914,178.68768638110978,182.8157253398487,192.9588210662268,191.18680434265963,NA,NA,,,,,,
Switzerland,CHE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0039926753706,0.002973268893,0.002973268893,0.002000018875358,0.001000009437679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003000028313037,0,0,0,0,0,0,0,NA,NA,,,,,,
Chile,CHL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4174280696,4.1342596036,4.737434402728332,4.199954687712,4.240164609884,3.780015852634,3.66003454190514,3.21003029494959,3.06002887929774,2.96002793552984,2.85002689738515,2.96002793552984,2.262021348029898,1.937018280784223,1.865017601271335,1.993018809294247,1.901017941027779,1.969018582789951,1.928018195845112,1.975018639416025,1.891017846650989,1.621015298477659,1.31001236335949,1.039009805748481,0.824007776647496,1.092010305945468,NA,NA,,,,,,
China,CHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3849580728,14.8946613116,15.1001425089529,15.810144962178,16.67012759342,17.030034713706,20.1571902352956,22.69021414093651,23.265219567601935,25.183237669070255,27.25025717675275,30.31028605605049,32.64030804584256,34.3003237123897,40.77038477417283,49.92047112893568,58.51855227409972,69.27065374802433,76.04071764111116,84.24279504895432,94.41089101127439,102.75196973095493,103.79697959332948,112.87106523082873,123.45916515697398,129.11421852704873,NA,NA,,,,,,
Ivory Coast,CIV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0.039926753706,0.36000339756444,0.6000056626074,0.8000075501432,1.34001264648986,1.35001274086665,1.35001274086665,1.34001264648986,1.34001264648986,1.3000122689827,1.3000122689827,1.3000122689827,1.5000141565185,1.6000151002864,1.6000151002864,1.755016563126645,1.73001632718467,1.88001774283652,2.144020234383776,2.161020394824319,2.142020215508418,NA,NA,,,,,,
Cameroon,CMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.500094386314,2.500094386314,2.18002057414022,2.479989425228,2.419957710436,2.07001953599553,2.07001953599553,2.07001953599553,2.07001953599553,1.95001840347405,1.77001670469183,1.62001528903998,1.51001425089529,1.7000160440543,1.85001745970615,0,1.96001849785084,1.96001849785084,1.96001849785084,2.37002236729923,2.4000226504296,1.886017799462594,2.01001896973479,2.159020375948961,2.56002416045824,NA,NA,,,,,,
Congo-Kinshasa,COD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26000245379654,0.21000198191259,0.21000198191259,0.21000198191259,0.21000198191259,0.26000245379654,NA,NA,,,,,,
Congo-Brazzaville,COG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0849505398,0,0,1.3000122689827,1.300026427406,1.300026427406,1.33001255211307,4.01003784509279,3.79003576880341,3.8000358631802,3.6000339756444,3.52003322063008,3.35003161622465,3.3000311443407,3.15002972868885,7.1000670075209,7.5000707825925,7.61007182073719,7.69007257575151,7.98007531267842,8.43007955963397,9.45008918606655,9.3000877704147,9.56009022421124,9.35008824229865,9.2000868266468,NA,NA,,,,,,
Cook Islands,COK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Colombia,COL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1819829278,5.2669334676,5.2952503142,5.3518840074,5.520086076204,7.680095134852,9.42008890293618,12.84012117979836,14.38013571382402,15.11014260332969,14.53013712947587,14.99014147080821,15.11014260332969,14.54013722385266,14.29013486443291,15.72014836031388,22.17020923334343,26.39024906034881,29.05027416457495,33.89031984294131,31.82030030694578,31.56029785314924,31.44029672062776,31.17029417245443,29.53027869466087,27.73026170683867,NA,NA,,,,,,
Comoros,COM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Cabo Verde,CPV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Costa Rica,CRI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Central & South America,CSAM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.90593253948109,99.0175240825075,100.26391193493114,101.93058975767191,107.10152019549123,115.37920613132599,130.18922867255364,142.2643426325276,147.90839589878786,151.3384282700268,160.77942957026826,167.35380094144722,172.16262480025432,176.31766401381057,191.15680405952924,215.7105663509105,210.21105275585498,236.40414816123877,242.21779317611157,247.54594656935768,250.87874731992224,252.80214997727822,258.50179276897705,263.66832770792024,267.1661069631653,270.41029052201674,,,,,,,,
Former Czechoslovakia,CSK,--,--,--,--,--,--,--,--,--,--,0.707921165,0.6229706252,0.280053612874,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,
Cuba,CUB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032281205124,0.033413878988,0.034546552852,0.03539605825,0.034546552852,0.04101426125307366,0.043000405820197,1.000009437679,0.59000556823061,0.69000651199851,0.8000075501432,0.5000047188395,0.55000519072345,0.58000547385382,0.58000547385382,0.6000056626074,0.55000519072345,0.85000802202715,1.41001330712739,1.41001330712739,1.22001151396838,1.12001057020048,1.124010607951196,1.156010909956924,1.27001198585233,1.37001292962023,NA,NA,,,,,,
Cayman Islands,CYM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Cyprus,CYP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Czechia,CZE,--,--,--,--,--,--,--,--,--,--,--,--,--,0.238003095673,0.291097183048,0.254002114002,0.236002227292244,0.216002038538664,0.228002151790812,0.23000217066617,0.219002066851701,0.16000151002864,0.153001443964887,0.168001585530072,0.215002029100985,0.201001896973479,0.194001830909726,0.201001896973479,0.199001878098121,0.225002123477775,0.246002321669034,0.235002217854565,0.263002482109577,0.252002378295108,0.259002444358861,0.247002331106713,NA,NA,,,,,,
East,DDR,--,--,--,--,--,--,--,--,--,--,6.9659442636,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,
Germany,DEU,--,--,--,--,--,--,--,--,--,--,--,19.5669410006,19.64622817108,19.6081703292496,20.76819600171747,21.684191620882,23.334220218801786,22.885215981283913,22.275210224299727,25.018236111853223,23.667223361548892,23.836224956516645,23.89122547558899,23.134218331265988,21.151199616348528,20.9001972474911,21.72020498638788,21.447202409901514,19.04817976890959,18.777177211298582,16.103151974944936,15.89915004965842,14.076132844769605,13.163124228168677,10.402098170736958,9.55009012983445,NA,NA,,,,,,
West,DEUW,--,--,--,--,--,--,--,--,--,--,16.3954541814,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,--,--,
Djibouti,DJI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Dominica,DMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Denmark,DNK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.2510288412994,4.185796264412,4.350033974692,4.7260533806934,6.630106462924,5.449051425912871,6.615062430246585,9.92009362177568,10.87010258757073,11.52010872206208,11.96011287464084,11.75011089272825,8.616081315042264,8.212077502219948,9.703091573799338,10.64110042634224,10.605100086585795,9.386088582055095,10.224096490830096,8.508080295772931,8.345078757431255,6.679063034258041,5.837055087732323,4.953046744824087,4.713044479781127,4.713044479781127,NA,NA,,,,,,
Dominican Republic,DOM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Algeria,DZA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126.6046211486,126.2365021428,127.0293738476,133.731121932422,133.111266160348,137.741353747914,138.84131032735235,148.9214054591567,150.06141621811074,151.41142895897738,163.03153862480738,160.5015147474795,160.6015156912474,164.8015553294992,172.11162431893268,193.10282242525258,193.6018271346544,198.18387037809958,201.1878987288873,196.91885843943564,192.21181401628058,190.12879435759524,182.60072331074772,179.4916939690037,186.72576224117358,183.8257348719045,NA,NA,,,,,,
Ecuador,ECU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.707921165,0.8340644393709171,0.9391798391003519,0.669976590556,0.669976590556,1.059899568238,1.06001000393974,1.07001009831653,1.07001009831653,1.07001009831653,1.13001066457727,1.15001085333085,1.1000103814469,1.18001113646122,1.22001151396838,1.24001170272196,1.25001179709875,1.24001170272196,1.25001179709875,1.4000132127506,1.403013241063637,1.337012618176823,1.541014543463339,1.628015364541412,1.763016638628077,1.677015826987683,NA,NA,,,,,,
Egypt,EGY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.3833723332,13.5354526748,13.5637695214,14.92014081017068,15.54028541408,15.930208391762,17.88016874570052,18.15017129387385,18.27017242639533,19.65018545039235,24.36022990186044,30.1002840741379,31.35029587123665,34.42032484491118,36.7003463628193,47.3004464022167,59.8005643732042,62.2005870236338,65.47061788484413,69.19065299301,67.08063307950732,66.26062534061055,65.52761842279183,61.75058277667825,54.000509634666,49.328465541829715,NA,NA,,,,,,
Eritrea,ERI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Western Sahara,ESH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Spain,ESP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4441591766,1.3592086368,1.253011825411787,0.656006191117424,0.196001849785084,0.419938835078,0.471004445146809,0.181001708219899,0.115001085333085,0.149001406214171,0.162001528903998,0.516004869842364,0.539005086908981,0.215002029100985,0.358003378689082,0.167001576092393,0.073000688950567,0.018000169878222,0.017000160440543,0.014000132127506,0.051000481321629,0.052000490759308,0.061000575698419,0.057000537947703,0.024000226504296,0.062000585136098,NA,NA,,,,,,
Estonia,EST,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Ethiopia,ETH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
European Union,EU27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.8466048316494,171.9649562122975,170.58090125019766,174.75130858274065,171.69334230254927,172.9565316273818,184.2876075587755,172.97063242589894,165.14655858549847,159.7975081033535,154.6064591123618,159.39050426221814,152.7807258188687,146.67169628365338,158.40707060166355,149.66248244248013,149.74710074094924,144.26736153619862,148.06839740881648,139.5493170092291,147.49439199158874,138.0443028055222,134.60797291450527,136.16628508156103,115.26108778688155,98.17928064338584,NA,NA,,,,,,
Eurasia,EURA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,844.4933161518,832.6285574264,788.7622636602291,760.5373206380852,719.644905829332,704.27961852724,687.498630479381,650.4841390025606,668.9003128068571,679.1764097884464,701.5006204751925,700.0326066206796,722.9898232814764,757.1621457858432,786.4174218851424,799.7355475761514,818.2297221165867,837.1353005396833,862.7465522722439,756.4385913429049,832.9428609731578,877.1202779015031,868.3911955200031,891.083409679815,868.815199521579,873.2192410851172,,,,,,,,
Europe,EURO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,249.97883038557313,283.7836239986422,270.0406288102219,290.85736186919104,296.44684800571616,305.77220587162094,343.0181055921255,338.0101900015658,338.6121956830485,350.2853058490755,363.0104259435408,370.3604953104814,372.3847983520524,376.42586460927896,391.66827202522944,377.36463140198845,366.8171493590544,359.64539418575094,NA,NA,NA,NA,343.1889414161534,330.19711626497974,314.74297041508845,309.8642784395896,,,,,,,,
Finland,FIN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Fiji,FJI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Falkland Islands,FLK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
France,FRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3324775298,4.4174280696,3.153930374308,3.422940417008,3.533033343319907,3.352997805906,2.911027473083569,2.586024405837894,2.262021348029898,2.067019507682493,1.878017723961162,1.91001802596689,2.71002557611009,2.38002246167602,2.19002066851701,1.79001689344541,1.85001745970615,1.63001538341677,1.47001387338813,1.38001302399702,1.35001274086665,1.12001057020048,1.023009654745617,0.34000320881086,0.017000160440543,0.021000198191259,NA,NA,,,,,,
Faroe Islands,FRO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,,,,,,
Micronesia,FSM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA
